"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"{cdd5cb55-db68-4d71-aa38-3df2b6473a52}.cip"	".cip"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:17 IST"	"2021-11-04 20:59:58 IST"	"10847"	"785555"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/cipolicies/active/{cdd5cb55-db68-4d71-aa38-3df2b6473a52}.cip"
"{cdd5cb55-db68-4d71-aa38-3df2b6473a52}.cip-slack"	".cip-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:17 IST"	"2021-11-04 20:59:58 IST"	"1441"	"785555"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/cipolicies/active/{cdd5cb55-db68-4d71-aa38-3df2b6473a52}.cip-slack"
"efisys.bin"	".bin"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:17 IST"	"2021-11-04 21:00:00 IST"	"1474560"	"728972"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/efisys.bin"
"efisys_noprompt.bin"	".bin"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:18 IST"	"2021-11-04 21:00:00 IST"	"1474560"	"728975"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/efisys_noprompt.bin"
"chs_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:18 IST"	"2021-11-04 20:59:58 IST"	"3695612"	"879493"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/chs_boot.ttf"
"chs_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:18 IST"	"2021-11-04 20:59:58 IST"	"3076"	"879493"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/chs_boot.ttf-slack"
"cht_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:22 IST"	"2021-11-04 20:59:58 IST"	"3878332"	"879494"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/cht_boot.ttf"
"cht_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:22 IST"	"2021-11-04 20:59:58 IST"	"580"	"879494"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/cht_boot.ttf-slack"
"jpn_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"1985760"	"879495"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/jpn_boot.ttf"
"jpn_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"800"	"879495"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/jpn_boot.ttf-slack"
"kor_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"2372892"	"879496"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/kor_boot.ttf"
"kor_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"2788"	"879496"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/kor_boot.ttf-slack"
"malgunn_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:10 IST"	"192844"	"879499"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/malgunn_boot.ttf"
"malgunn_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:10 IST"	"3764"	"879499"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/malgunn_boot.ttf-slack"
"malgun_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"195260"	"879502"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/malgun_boot.ttf"
"malgun_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"1348"	"879502"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/malgun_boot.ttf-slack"
"malgun_console.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"82360"	"879505"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/malgun_console.ttf"
"malgun_console.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"3656"	"879505"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/malgun_console.ttf-slack"
"meiryon_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"163140"	"879508"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/meiryon_boot.ttf"
"meiryon_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"700"	"879508"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/meiryon_boot.ttf-slack"
"meiryo_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"164804"	"879511"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/meiryo_boot.ttf"
"meiryo_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"3132"	"879511"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/meiryo_boot.ttf-slack"
"meiryo_console.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"91552"	"879514"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/meiryo_console.ttf"
"meiryo_console.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"2656"	"879514"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/meiryo_console.ttf-slack"
"msjhn_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"180348"	"879517"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msjhn_boot.ttf"
"msjhn_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"3972"	"879517"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msjhn_boot.ttf-slack"
"msjh_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"182360"	"879519"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msjh_boot.ttf"
"msjh_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"1960"	"879519"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msjh_boot.ttf-slack"
"msjh_console.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:10 IST"	"203756"	"879522"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msjh_console.ttf"
"msjh_console.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:10 IST"	"1044"	"879522"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msjh_console.ttf-slack"
"msyhn_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"172456"	"879525"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msyhn_boot.ttf"
"msyhn_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"3672"	"879525"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msyhn_boot.ttf-slack"
"msyh_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"174228"	"879527"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msyh_boot.ttf"
"msyh_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 21:00:00 IST"	"1900"	"879527"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msyh_boot.ttf-slack"
"msyh_console.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"97428"	"879530"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msyh_console.ttf"
"msyh_console.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"876"	"879530"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/msyh_console.ttf-slack"
"segmono_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"44780"	"879533"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/segmono_boot.ttf"
"segmono_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"276"	"879533"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/segmono_boot.ttf-slack"
"segoen_slboot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"101636"	"879536"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/segoen_slboot.ttf"
"segoen_slboot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:23 IST"	"2021-11-04 20:59:58 IST"	"764"	"879536"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/segoen_slboot.ttf-slack"
"segoe_slboot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 20:59:58 IST"	"101884"	"879539"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/segoe_slboot.ttf"
"segoe_slboot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 20:59:58 IST"	"516"	"879539"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/segoe_slboot.ttf-slack"
"wgl4_boot.ttf"	".ttf"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 20:59:58 IST"	"48980"	"879541"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/wgl4_boot.ttf"
"wgl4_boot.ttf-slack"	".ttf-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 20:59:58 IST"	"172"	"879541"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/fonts/wgl4_boot.ttf-slack"
"memtest.efi"	".efi"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"1779016"	"728977"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/memtest.efi"
"memtest.efi-slack"	".efi-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"2744"	"728977"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/memtest.efi-slack"
"bootres.dll"	".dll"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 20:59:58 IST"	"172368"	"1378053"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/resources/bootres.dll"
"bootres.dll-slack"	".dll-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 20:59:58 IST"	"3760"	"1378053"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/resources/bootres.dll-slack"
"bootres_hci.dll"	".dll"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 20:59:58 IST"	"110920"	"1378056"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/resources/bootres_hci.dll"
"bootres_hci.dll-slack"	".dll-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 20:59:58 IST"	"3768"	"1378056"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/resources/bootres_hci.dll-slack"
"winsipolicy.p7b"	".p7b"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"9796"	"728982"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/winsipolicy.p7b"
"winsipolicy.p7b-slack"	".p7b-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"2492"	"728982"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/MICROS~1/boot/winsipolicy.p7b-slack"
"EFISECTOR  "	""	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2021-06-04 19:49:28 IST"	"0"	"787635"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/EFISECTOR  "
"BOOTX64.EFI"	".EFI"	"r"	"yes"	"2021-06-04 00:00:00 IST"	"2021-06-04 19:48:46 IST"	"2021-06-04 19:48:46 IST"	"889672"	"787877"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/BOOTX64.EFI"
"BOOTX64.EFI-slack"	".EFI-slack"	"r"	"yes"	"2021-06-04 00:00:00 IST"	"2021-06-04 19:48:46 IST"	"2021-06-04 19:48:46 IST"	"3256"	"787877"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/BOOTX64.EFI-slack"
"EFISECTOR  "	""	"r"	"yes"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2021-06-04 19:49:28 IST"	"0"	"833715"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/EFISECTOR  "
"BOOTX64.EFI"	".EFI"	"r"	"yes"	"2021-06-04 00:00:00 IST"	"2021-06-04 19:48:56 IST"	"2021-06-04 19:48:56 IST"	"889664"	"833957"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/BOOTX64.EFI"
"BOOTX64.EFI-slack"	".EFI-slack"	"r"	"yes"	"2021-06-04 00:00:00 IST"	"2021-06-04 19:48:56 IST"	"2021-06-04 19:48:56 IST"	"3264"	"833957"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/BOOTX64.EFI-slack"
"ACMIGR~1.DLL"	".DLL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"504144"	"1390727"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/ACMIGR~1.DLL"
"ACMIGR~1.DLL-slack"	".DLL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"3760"	"1390727"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/ACMIGR~1.DLL-slack"
"acres.dll"	".dll"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"344392"	"1390728"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/acres.dll"
"acres.dll-slack"	".dll-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"3768"	"1390728"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/acres.dll-slack"
"ACTION~1.DLL"	".DLL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"209232"	"1390731"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/ACTION~1.DLL"
"ACTION~1.DLL-slack"	".DLL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:24 IST"	"2021-11-04 21:00:00 IST"	"3760"	"1390731"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/ACTION~1.DLL-slack"
"adfscomp.dll"	".dll"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"65872"	"1390732"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/adfscomp.dll"
"adfscomp.dll-slack"	".dll-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"3760"	"1390732"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/adfscomp.dll-slack"
"ADMTV3~1.DLL"	".DLL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"94680"	"1390735"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/ADMTV3~1.DLL"
"ADMTV3~1.DLL-slack"	".DLL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"3624"	"1390735"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/ADMTV3~1.DLL-slack"
"aeinv.dll"	".dll"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"893256"	"1390736"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/aeinv.dll"
"aeinv.dll-slack"	".dll-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"3768"	"1390736"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/aeinv.dll-slack"
"alert.gif"	".gif"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"1046"	"1390737"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/alert.gif"
"alert.gif-slack"	".gif-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"3050"	"1390737"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/alert.gif-slack"
"APPCOM~1.XSL"	".XSL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"11673"	"1390739"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~1.XSL"
"APPCOM~1.XSL-slack"	".XSL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"615"	"1390739"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~1.XSL-slack"
"APPCOM~1.DLL"	".DLL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:24 IST"	"90440"	"1390742"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~1.DLL"
"APPCOM~1.DLL-slack"	".DLL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:24 IST"	"3768"	"1390742"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~1.DLL-slack"
"APPCOM~2.XSL"	".XSL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"12498"	"1390745"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~2.XSL"
"APPCOM~2.XSL-slack"	".XSL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"3886"	"1390745"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~2.XSL-slack"
"APPCOM~3.XSL"	".XSL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"13608"	"1390748"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~3.XSL"
"APPCOM~3.XSL-slack"	".XSL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"2776"	"1390748"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~3.XSL-slack"
"APPCOM~4.XSL"	".XSL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"13732"	"1390752"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~4.XSL"
"APPCOM~4.XSL-slack"	".XSL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"2652"	"1390752"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPCOM~4.XSL-slack"
"AP78E3~1.XSL"	".XSL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"13371"	"1390756"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/AP78E3~1.XSL"
"AP78E3~1.XSL-slack"	".XSL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"3013"	"1390756"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/AP78E3~1.XSL-slack"
"APC141~1.XSL"	".XSL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"13326"	"1390759"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APC141~1.XSL"
"APC141~1.XSL-slack"	".XSL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"3058"	"1390759"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APC141~1.XSL-slack"
"APPRAI~1.DLL"	".DLL"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"2183496"	"1390761"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPRAI~1.DLL"
"APPRAI~1.DLL-slack"	".DLL-slack"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:25 IST"	"2021-11-04 21:00:00 IST"	"3768"	"1390761"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPRAI~1.DLL-slack"
"APPRAI~1.SDB"	".SDB"	"r"	"yes"	"2022-09-10 00:00:00 IST"	"2022-09-10 01:22:26 IST"	"2021-11-04 21:00:00 IST"	"2652339"	"1390763"	"null"	"unknown"	"rrwxrwxrwx"	"/img_E:/$OrphanFiles/APPRAI~1.SDB"
